NYPY,NPSN,Nama,Jenjang,Kecamatan,Kabupaten,Provinsi,NPYP
AE1746,20345834,TK KANISIUS TLOGOSARI KULON,TK,Kec. Pedurungan,Kota Semarang,Prov. Jawa Tengah,
AE1746,20401525,SD KANISIUS KALASAN,SD,Kec. Kalasan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20402973,SD KANISIUS KENTENG,SD,Kec. Nanggulan,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20317267,SD KANISIUS 02,SD,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20329091,SD KANISIUS KOBONG,SD,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,
AE1746,20328267,SD KANISIUS PUCANGSAWIT,SD,Kec. Jebres,Kota Surakarta,Prov. Jawa Tengah,
AE1746,69819064,TK KANISIUS CUNGKUP,TK,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,
AE1746,20345501,TK KANISIUS HASANUDIN,TK,Kec. Semarang Utara,Kota Semarang,Prov. Jawa Tengah,
AE1746,20316509,SMP KANISIUS PATI,SMP,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20338953,SMP KANISIUS JUWANA,SMP,Kec. Juwana,Kab. Pati,Prov. Jawa Tengah,
AE1746,20341954,TK ST BERNADETTA KALIWINONG,TK,Kec. Bandungan,Kab. Semarang,Prov. Jawa Tengah,
AE1746,69895482,KB KANISIUS PATI,KB,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20342628,TK KANISIUS BINA YOGA DARMA,TK,Kec. Srumbung,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20342938,TK KANISIUS SISWA SIWI,TK,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20403413,SD KANISIUS GAYAM I,SD,Kec. Gondokusuman,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20348282,TK KANISIUS KARANGBANGUN,TK,Kec. Jumapolo,Kab. Karanganyar,Prov. Jawa Tengah,
AE1746,20312261,SD KANISIUS KEDAWUNG,SD,Kec. Jumapolo,Kab. Karanganyar,Prov. Jawa Tengah,
AE1746,20347813,TK KANISIUS SANGKRAH,TK,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20407795,TK KANISIUS PONDOK,TK,Kec. Berbah,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20320238,SMK KANISIUS UNGARAN,SMK,Kec. Ungaran Barat,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20401523,SD KANISIUS KLEPU,SD,Kec. Minggir,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20402959,SD KANISIUS PROMASAN,SD,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20347807,TK. KANISIUS SEMANGGI,TK,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20307883,SD KANISIUS WANUREJO,SD,Kec. Borobudur,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20328121,SMKS KANISIUS SURAKARTA,SMK,Kec. Banjarsari,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20401508,SD KANISIUS BABADAN,SD,Kec. Ngemplak,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20409172,TK KANISIUS WIROBRAJAN,TK,Kec. Wirobrajan,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20402185,SD KANISIUS BANDUNG I PLAYEN,SD,Kec. Playen,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20403273,SMP KANISIUS GAYAM YOGYAKARTA,SMP,Kec. Gondokusuman,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20309959,SD KANISIUS KERTEN,SD,Kec. Gantiwarno,Kab. Klaten,Prov. Jawa Tengah,
AE1746,69818903,TK KANISIUS GENDONGAN,TK,Kec. Tingkir,Kota Salatiga,Prov. Jawa Tengah,
AE1746,20347808,TK KANISIUS PURBAYAN,TK,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,69806007,KANISIUS SERENAN I,TK,Kec. Giriwoyo,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20407458,TK KANISIUS PINGITAN,TK,Kec. Moyudan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20407794,TK KANISIUS TOTOGAN,TK,Kec. Prambanan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20307884,SD KANISIUS SUMBERREJO 2,SD,Kec. Mertoyudan,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20400588,SD Kanisius Sorowajan,SD,Kec. Banguntapan,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20409718,TK MUTIARA KANISIUS PROMASAN,TK,Kec. Kalibawang,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20400606,SD KANISIUS JOMEGATAN,SD,Kec. Kasihan,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20307693,SMP KANISIUS MUNTILAN,SMP,Kec. Muntilan,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20328808,SMP KANISIUS ST. YORIS,SMP,Kec. Semarang Selatan,Kota Semarang,Prov. Jawa Tengah,
AE1746,20404121,SMP KANISIUS SLEMAN,SMP,Kec. Sleman,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20317990,SD KANISIUS,SD,Kec. Kota Kudus,Kab. Kudus,Prov. Jawa Tengah,
AE1746,69891719,TK KANISIUS PENDOWO,TK,Kec. Magelang Tengah,Kota Magelang,Prov. Jawa Tengah,
AE1746,69962734,TK KANISIUS BERINGIN,TK,Kec. Ngaliyan,Kota Semarang,Prov. Jawa Tengah,
AE1746,20329089,SD KANISIUS PEKUNDEN,SD,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AE1746,20339017,SMA YOS SUDARSO,SMA,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20408480,TK KANISIUS BANDUNG I,TK,Kec. Playen,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20353872,SMK KANISIUS BHARATA,SMK,Kec. Karanganyar,Kab. Karanganyar,Prov. Jawa Tengah,
AE1746,20401965,SMP KANISIUS WONOSARI,SMP,Kec. Wonosari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20400426,SMP KANISIUS BAMBANGLIPURO,SMP,Kec. Bambang Lipuro,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20329090,SD KANISIUS TLOGOSARI KULON,SD,Kec. Pedurungan,Kota Semarang,Prov. Jawa Tengah,
AE1746,20403407,SD KANISIUS KUMENDAMAN,SD,Kec. Mantrijeron,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20402958,SD KANISIUS PELEMDUKUH,SD,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20402974,SD KANISIUS BONOHARJO,SD,Kec. Sentolo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20328486,SD KANISIUS CUNGKUP,SD,Kec. Sidorejo,Kota Salatiga,Prov. Jawa Tengah,
AE1746,20403580,SD KANISIUS WATES,SD,Kec. Wates,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20342259,TK SANTA MARIA,TK,Kec. Bawen,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20320804,SD KANISIUS LODOYONG,SD,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20408840,TK KANISIUS IMMACULATA I,TK,Kec. Bambang Lipuro,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20342136,TK KANISIUS GENTING,TK,Kec. Jambu,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20311060,SMP KANISIUS WONOGIRI,SMP,Kec. Wonogiri,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20403417,SD KANISIUS KOTABARU I,SD,Kec. Gondokusuman,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,69871622,TK KANISIUS,TK,Kec. Temanggung,Kab. Temanggung,Prov. Jawa Tengah,
AE1746,20358440,TK KANISIUS IMACULATA,TK,Kec. Sukorejo,Kab. Kendal,Prov. Jawa Tengah,
AE1746,20317491,SMAS KANISIUS KUDUS,SMA,Kec. Kota Kudus,Kab. Kudus,Prov. Jawa Tengah,
AE1746,20345319,TK SANTA FAMILIA,TK,Kec. Kota Kudus,Kab. Kudus,Prov. Jawa Tengah,
AE1746,69817088,KB KANISIUS PURBAYAN,KB,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20407744,TK KANISIUS KADIROJO,TK,Kec. Kalasan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20317268,SD KANISIUS 01,SD,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20401507,SD KANISIUS CONDONGCATUR DEPOK,SD,Kec. Depok,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,69848341,TK K SANTA THERESIA,TK,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,
AE1746,20321373,SD KANISIUS TEMANGGUNG,SD,Kec. Temanggung,Kab. Temanggung,Prov. Jawa Tengah,
AE1746,20342086,TK KANISIUS,TK,Kec. Ungaran Barat,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20337739,SD KANISIUS KURMOSARI,SD,Kec. Semarang Barat,Kota Semarang,Prov. Jawa Tengah,
AE1746,20408393,TK KANISIUS BALEHARJO,TK,Kec. Wonosari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20345502,TK KANISIUS SANTO YUSUP,TK,Kec. Candisari,Kota Semarang,Prov. Jawa Tengah,
AE1746,20320493,SD KANISIUS GIRISONTA,SD,Kec. Bergas,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20402180,SD KANISIUS PULUTAN WONOSARI,SD,Kec. Wonosari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20409101,TK KANISIUS KINTELAN,TK,Kec. Mergangsan,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20401516,SD KANISIUS GAMPING,SD,Kec. Gamping,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20400589,SD KANISIUS PIJENAN,SD,Kec. Pandak,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20407635,TK KANISIUS DEMANGAN BARU,TK,Kec. Depok,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20312445,SD KANISIUS KARANGBANGUN,SD,Kec. Jumapolo,Kab. Karanganyar,Prov. Jawa Tengah,
AE1746,20401527,SD KANISIUS JETIS DEPOK,SD,Kec. Minggir,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20321812,SMP KANISIUS BUDI MURNI WELERI,SMP,Kec. Weleri,Kab. Kendal,Prov. Jawa Tengah,
AE1746,20320216,SMP KANISIUS GIRISONTA,SMP,Kec. Bergas,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20401045,SMP KANISIUS KALASAN,SMP,Kec. Kalasan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20401503,SD KANISIUS TOTOGAN,SD,Kec. Prambanan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20347791,TK KANISIUS IMMAKULATA,TK,Kec. Jebres,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20307886,SD KANISIUS SUMBER,SD,Kec. Dukun,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20407472,TK KANISIUS MINGGIR,TK,Kec. Minggir,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20357285,TK PUSPARIA,TK,Kec. Delanggu,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20320371,SMA KANISIUS AMBARAWA,SMA,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20321813,SMP KANISIUS ARGOKILOSO SUKOREJO,SMP,Kec. Sukorejo,Kab. Kendal,Prov. Jawa Tengah,
AE1746,20329059,SD KANISIUS LAMPER TENGAH,SD,Kec. Tembalang,Kota Semarang,Prov. Jawa Tengah,
AE1746,20400620,SD KANISIUS BANTUL,SD,Kec. Bantul,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20322025,SD KANISIUS SANJAYA,SD,Kec. Sukorejo,Kab. Kendal,Prov. Jawa Tengah,
AE1746,20400592,SD KANISIUS KEMBARAN,SD,Kec. Kasihan,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20328268,SD KANISIUS SEMANGGI II,SD,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20409224,TK KANISIUS SOROWAJAN,TK,Kec. Banguntapan,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20320495,SD KANISIUS BEDONO,SD,Kec. Jambu,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20356803,TK KANISIUS SIDOWAYAH,TK,Kec. Klaten Tengah,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20400607,SD KANISIUS GANJURAN,SD,Kec. Bambang Lipuro,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20401506,SD KANISIUS DEMANGAN BARU 1,SD,Kec. Depok,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20328139,SMP KANISIUS 1 SURAKARTA,SMP,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20329073,SD KANISIUS JATINGALEH,SD,Kec. Candisari,Kota Semarang,Prov. Jawa Tengah,
AE1746,20311595,SD KANISIUS SERENAN,SD,Kec. Giriwoyo,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20327628,SD KANISIUS PENDOWO,SD,Kec. Magelang Tengah,Kota Magelang,Prov. Jawa Tengah,
AE1746,69848399,TK KANISIUS PEKUNDEN,TK,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AE1746,20309957,SD KANISIUS,SD,Kec. Wedi,Kab. Klaten,Prov. Jawa Tengah,
AE1746,69806066,TK KANISIUS CEMPAKA I,TK,Kec. Wonogiri,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20328265,SD KANISIUS KEPRABON 01,SD,Kec. Pasarkliwon,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20343261,TK KANISIUS,TK,Kec. Jepara,Kab. Jepara,Prov. Jawa Tengah,
AE1746,69848440,TK KANISIUS KURMOSARI,TK,Kec. Semarang Barat,Kota Semarang,Prov. Jawa Tengah,
AE1746,20328269,SD KANISIUS SERENGAN,SD,Kec. Serengan,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20320492,SD KANISIUS HARJOSARI,SD,Kec. Bawen,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20401526,SD KANISIUS KADIROJO,SD,Kec. Kalasan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20328809,SMP KANISIUS RADEN PATAH,SMP,Kec. Semarang Timur,Kota Semarang,Prov. Jawa Tengah,
AE1746,20409557,TK MARIA MATER DEI,TK,Kec. Sentolo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20407480,TK KANISIUS JETIS DEPOK,TK,Kec. Minggir,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20403401,SD KANISIUS TEGALMULYO,SD,Kec. Wirobrajan,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20409667,TK KANISIUS PELEM DUKUH,TK,Kec. Girimulyo,Kab. Kulon Progo,Prov. D.I. Yogyakarta,
AE1746,20356801,TK KANISIUS MLESE,TK,Kec. Ceper,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20409080,TK KANISIUS KUMENDAMAN,TK,Kec. Mantrijeron,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20401515,SD KANISIUS DUWET,SD,Kec. Mlati,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20402165,SD KANISIUS WONOSARI II WONOSARI,SD,Kec. Wonosari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20309961,SD KANISIUS BAYAT,SD,Kec. Bayat,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20342292,TK SANTO YUSUP LOSARI,TK,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20307576,SMP KANISIUS SUMBER,SMP,Kec. Dukun,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20328270,SD KANISIUS SOROGENEN,SD,Kec. Jebres,Kota Surakarta,Prov. Jawa Tengah,
AE1746,20321404,SMP KANISIUS TEMANGGUNG,SMP,Kec. Temanggung,Kab. Temanggung,Prov. Jawa Tengah,
AE1746,20409005,TK KANISIUS KOTABARU,TK,Kec. Gondokusuman,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20402179,SD KANISIUS TRENGGUNO,SD,Kec. Ponjong,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20322024,SD KANISIUS BRANA WELERI,SD,Kec. Weleri,Kab. Kendal,Prov. Jawa Tengah,
AE1746,20344719,TK KANISIUS,TK,Kec. Pati,Kab. Pati,Prov. Jawa Tengah,
AE1746,20402183,SD KANISIUS BEJI PLAYEN,SD,Kec. Playen,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20408065,TK KANISIUS KALIWULUH,TK,Kec. Ngawen,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20408570,TK KANISIUS PULUTAN I,TK,Kec. Wonosari,Kab. Gunung Kidul,Prov. D.I. Yogyakarta,
AE1746,20330183,SD SWASTA KANISIUS JEPARA,SD,Kec. Jepara,Kab. Jepara,Prov. Jawa Tengah,
AE1746,69805603,KANISIUS CEMPAKA I,KB,Kec. Wonogiri,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20317566,SMP KELUARGA,SMP,Kec. Kota Kudus,Kab. Kudus,Prov. Jawa Tengah,
AE1746,20409203,TK KANISIUS NOTOYUDAN,TK,Kec. Gedongtengen,Kota Yogyakarta,Prov. D.I. Yogyakarta,
AE1746,20404186,SD KANISIUS KANUTAN,SD,Kec. Bambang Lipuro,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20309958,SD KANISIUS MLESE,SD,Kec. Ceper,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20329074,SD KANISIUS HASANUDIN,SD,Kec. Semarang Utara,Kota Semarang,Prov. Jawa Tengah,
AE1746,20307865,SD KANISIUS KENALAN,SD,Kec. Borobudur,Kab. Magelang,Prov. Jawa Tengah,
AE1746,20341332,SD KANISIUS BATURETNO,SD,Kec. Baturetno,Kab. Wonogiri,Prov. Jawa Tengah,
AE1746,20407671,TK INDRIYA BHAKTI,TK,Kec. Depok,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20401685,SD KANISIUS NGAPAK,SD,Kec. Moyudan,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20360637,SMK SPP KANISIUS AMBARAWA,SMK,Kec. Ambarawa,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20407465,TK KANISIUS KLEPU,TK,Kec. Minggir,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20312205,SMA KANISIUS BHARATA KARANGANYAR,SMA,Kec. Karanganyar,Kab. Karanganyar,Prov. Jawa Tengah,
AE1746,20341356,SMK PIKA,SMK,Kec. Semarang Tengah,Kota Semarang,Prov. Jawa Tengah,
AE1746,20309955,SD KANISIUS SIDOWAYAH 02 KLATEN,SD,Kec. Klaten Tengah,Kab. Klaten,Prov. Jawa Tengah,
AE1746,20308613,SMAS KANISIUS YOS SUDARSO,SMA,Kec. Boyolali,Kab. Boyolali,Prov. Jawa Tengah,
AE1746,20401182,SMKS KANISIUS 1 PAKEM,SMK,Kec. Pakem,Kab. Sleman,Prov. D.I. Yogyakarta,
AE1746,20320478,SD KANISIUS JIMBARAN,SD,Kec. Bandungan,Kab. Semarang,Prov. Jawa Tengah,
AE1746,20408790,TK KANISIUS PUSPORINI,TK,Kec. Pandak,Kab. Bantul,Prov. D.I. Yogyakarta,
AE1746,20311598,SD KANISIUS,SD,Kec. Wonogiri,Kab. Wonogiri,Prov. Jawa Tengah,
AB2175,69765617,KB AL-KHOIRIYAH KATERBAN,KB,Kec. Baron,Kab. Nganjuk,Prov. Jawa Timur,
AB2175,20539814,SMKS AL KHOIRIYAH,SMK,Kec. Baron,Kab. Nganjuk,Prov. Jawa Timur,
AC1595,70012335,SMP Q.T GLOBAL LANGUAGE,SMP,Kec. Braja Selebah,Kab. Lampung Timur,Prov. Lampung,
AC1595,69897633,RA Tahfidzul Qur an,RA,Kec. Braja Selebah,Kab. Lampung Timur,Prov. Lampung,
AC1595,10814984,SMKS SAINS QUR AN BRAJA SELEBAH,SMK,Kec. Braja Selebah,Kab. Lampung Timur,Prov. Lampung,
AC1595,P9970614,PKBM DARUL QURAN,PKBM,Kec. Braja Selebah,Kab. Lampung Timur,Prov. Lampung,
AG7706,69954574,KB AL HUDA,KB,Kec. Kunduran,Kab. Blora,Prov. Jawa Tengah,
AG7706,20314862,SMKS NU KUNDURAN,SMK,Kec. Kunduran,Kab. Blora,Prov. Jawa Tengah,
AA0552,69971649,TK KRISTEN IPEKA BSD,TK,Kec. Pagedangan,Kab. Tangerang,Prov. Banten,
AA0552,69971654,SD KRISTEN IPEKA BSD,SD,Kec. Pagedangan,Kab. Tangerang,Prov. Banten,
AA0552,69950815,SMP KRISTEN IPEKA BSD,SMP,Kec. Pagedangan,Kab. Tangerang,Prov. Banten,
AA0552,69950814,SMA KRISTEN IPEKA BSD,SMA,Kec. Pagedangan,Kab. Tangerang,Prov. Banten,
AK9404,69768250,SMKS GRIYA HUSADA SUMBAWA BESAR,SMK,Kec. Unter Iwes,Kab. Sumbawa,Prov. Nusa Tenggara Barat,
AD4588,69809510,SMP IT UMMUL QURO,SMP,Kec. Salopa,Kab. Tasikmalaya,Prov. Jawa Barat,
AD4588,69952223,SMA IT UMMUL QURO,SMA,Kec. Salopa,Kab. Tasikmalaya,Prov. Jawa Barat,
AA7008,20310443,SMKS TUNAS BANGSA TAWANGSARI,SMK,Kec. Tawangsari,Kab. Sukoharjo,Prov. Jawa Tengah,
AB6741,69985573,SMK SWASTA ABDI RAKYAT DAIRI,SMK,Kec. Sumbul,Kab. Dairi,Prov. Sumatera Utara,
AB6741,10203607,SD SW. ABDI RAKYAT DAIRI,SD,Kec. Sumbul,Kab. Dairi,Prov. Sumatera Utara,
AB6741,10203543,SMP SW. ABDI RAKYAT DAIRI,SMP,Kec. Sumbul,Kab. Dairi,Prov. Sumatera Utara,
AK2813,20554892,SMPS IBNU ALY,SMP,Kec. Banyuates,Kab. Sampang,Prov. Jawa Timur,
AK2813,20579348,SMKS DARUT TAUFIQ,SMK,Kec. Banyuates,Kab. Sampang,Prov. Jawa Timur,
AO4765,69949721,SMA GRACIA,SMA,Kec. Curug,Kab. Tangerang,Prov. Banten,
AO4765,20614282,SDS GRACIA,SD,Kec. Curug,Kab. Tangerang,Prov. Banten,
AO4765,69924873,TK GRACIA,TK,Kec. Curug,Kab. Tangerang,Prov. Banten,
AO4765,60728442,SMPS GRACIA,SMP,Kec. Curug,Kab. Tangerang,Prov. Banten,
AK9738,50302297,SMKS BINA MARITIM MAUMERE,SMK,Kec. Nelle,Kab. Sikka,Prov. Nusa Tenggara Timur,
AO5942,69755352,SMKS AL HIDAYAH CANDIPURO,SMK,Kec. Candipuro,Kab. Lumajang,Prov. Jawa Timur,
AM8081,60726123,SMKS YAPPRI SUMEDANG,SMK,Kec. Jatinunggal,Kab. Sumedang,Prov. Jawa Barat,
AD1593,20107453,SMKS PSKD 3 JAKARTA,SMK,Kec. Penjaringan,Kota Jakarta Utara,Prov. D.K.I. Jakarta,
AD6426,20245437,SMKS HIJAU MUDA,SMK,Kec. Cikarang Utara,Kab. Bekasi,Prov. Jawa Barat,
AN0343,20331095,SMAS RIFA IYAH ROWOSARI,SMA,Kec. Rowosari,Kab. Kendal,Prov. Jawa Tengah,
AJ2499,69946815,SMA ISLAM NURUL ILMI,SMA,Kec. Tompobulu,Kab. Gowa,Prov. Sulawesi Selatan,
AH2420,10209412,SMAS MIFTAHUL IRSYAD,SMA,Kec. Tanjung Beringin,Kab. Serdang Bedagai,Prov. Sumatera Utara,
AG9444,20541254,SMAS TARUNA BHAKTI GONDANG,SMA,Kec. Gondang,Kab. Bojonegoro,Prov. Jawa Timur,
AG5624,69816593,SMKS CAHAYA RAYA BLANAKAN,SMK,Kec. Blanakan,Kab. Subang,Prov. Jawa Barat,
AG5624,69952847,SMP TARUNA JAYA,SMP,Kec. Blanakan,Kab. Subang,Prov. Jawa Barat,
AA0084,20103430,SMAS PSKD II JAKARTA,SMA,Kec. Matraman,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AD1607,20109930,SMKS ANALIS KESEHATAN DITKESAD,SMK,Kec. Cipayung,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AD1607,20108511,SMKS KESDAM JAYA,SMK,Kec. Kramat Jati,Kota Jakarta Timur,Prov. D.K.I. Jakarta,
AD1607,20107254,SMKS FARMASI DITKESAD,SMK,Kec. Senen,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,
AF8180,60103628,SMAS NAFIRI UKAR SENGAN,SMA,Kec. Seram Timur,Kab. Seram Bagian Timur,Prov. Maluku,
AC4885,69822752,SMAS ALKHAIRAAT ULUBONGKA,SMA,Kec. Ulubongka,Kab. Tojo Una-Una,Prov. Sulawesi Tengah,
AC4885,70005023,SMP ALKHAIRAAT MIRE,SMP,Kec. Ulubongka,Kab. Tojo Una-Una,Prov. Sulawesi Tengah,
AC4885,69793179,TK Alkhairaat Marowo,TK,Kec. Ulubongka,Kab. Tojo Una-Una,Prov. Sulawesi Tengah,
AL1536,69983983,SMA ICHTHUS,SMA,Kec. Cilandak,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AL1536,20109405,SDS ICHTHUS SCHOOL,SPK SD,Kec. Cilandak,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AL1536,20178216,SMP ICHTHUS SCHOOL,SPK SMP,Kec. Cilandak,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,
AL1536,20105680,SD ICHTHUS SCHOOL,SPK SD,Kec. Kebon Jeruk,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AL1536,70014296,SMA ICHTHUS JAKARTA BARAT,SMA,Kec. Kebon Jeruk,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AL1536,20109926,SMP ICHTHUS,SMP,Kec. Kebon Jeruk,Kota Jakarta Barat,Prov. D.K.I. Jakarta,
AE7987,69773552,SMA SWASTA NURUL HUDA AL AZIZIYYAH,SMA,Kec. Jaya,Kab. Aceh Jaya,Prov. Aceh,
AL4359,20219464,SMP KRISTEN YAHYA,SMP,Kec. Bandung Wetan,Kota Bandung,Prov. Jawa Barat,
AL4359,20219791,SMAS YAHYA,SMA,Kec. Bandung Wetan,Kota Bandung,Prov. Jawa Barat,
AL4359,20255230,TK KRISTEN YAHYA,TK,Kec. Bandung Wetan,Kota Bandung,Prov. Jawa Barat,
AL4359,20219839,SD KRISTEN YAHYA,SD,Kec. Bandung Wetan,Kota Bandung,Prov. Jawa Barat,
AB0786,20555801,SMAS ISLAM ROUDLOTUL ULUM,SMA,Kec. Jatirejo,Kab. Mojokerto,Prov. Jawa Timur,
AK8685,40307704,SMK AMSIR 1 PAREPARE,SMK,Kec. Bacukiki Barat,Kota Parepare,Prov. Sulawesi Selatan,
AA4245,69958816,SMA AL QURAN NURHASANAT,SMA,Kec. Jatisari,Kab. Karawang,Prov. Jawa Barat,
